diag1	share_of_total
53350  	0.000047260095937994754129
K8001  	0.000047260095937994754129
M7981  	0.000047260095937994754129
8240   	0.000047260095937994754129
K861   	0.000047260095937994754129
S7222XD	0.000047260095937994754129
56202  	0.000047260095937994754129
Z510   	0.000047260095937994754129
N201   	0.000047260095937994754129
85306  	0.000047260095937994754129
I6330  	0.000047260095937994754129
S72462A	0.000047260095937994754129
T82120A	0.000047260095937994754129
M25511 	0.000047260095937994754129
0092   	0.000047260095937994754129
F1020  	0.000047260095937994754129
M109   	0.000047260095937994754129
99702  	0.000047260095937994754129
I713   	0.000047260095937994754129
71947  	0.000047260095937994754129
I484   	0.000047260095937994754129
9693   	0.000047260095937994754129
S72012D	0.000047260095937994754129
5793   	0.000047260095937994754129
R2689  	0.000047260095937994754129
73015  	0.000047260095937994754129
N12    	0.000047260095937994754129
23871  	0.000047260095937994754129
53782  	0.000047260095937994754129
L03314 	0.000047260095937994754129
1173   	0.000047260095937994754129
I70203 	0.000047260095937994754129
S300XXA	0.000047260095937994754129
C674   	0.000047260095937994754129
7999   	0.000047260095937994754129
29643  	0.000047260095937994754129
G301   	0.000047260095937994754129
S32591A	0.000047260095937994754129
I483   	0.000047260095937994754129
1741   	0.000047260095937994754129
60091  	0.000047260095937994754129
I8501  	0.000047260095937994754129
71831  	0.000047260095937994754129
3321   	0.000047260095937994754129
L89150 	0.000047260095937994754129
28850  	0.000047260095937994754129
5679   	0.000047260095937994754129
3343   	0.000047260095937994754129
40211  	0.000047260095937994754129
59681  	0.000047260095937994754129
3102   	0.000047260095937994754129
3688   	0.000047260095937994754129
8509   	0.000047260095937994754129
9054   	0.000047260095937994754129
99592  	0.000047260095937994754129
2116   	0.000047260095937994754129
80604  	0.000047260095937994754129
0796   	0.000047260095937994754129
C642   	0.000047260095937994754129
K224   	0.000047260095937994754129
1742   	0.000047260095937994754129
E872   	0.000047260095937994754129
92232  	0.000047260095937994754129
49302  	0.000047260095937994754129
9051   	0.000047260095937994754129
K850   	0.000047260095937994754129
L03317 	0.000047260095937994754129
28659  	0.000047260095937994754129
1745   	0.000047260095937994754129
M069   	0.000047260095937994754129
Z931   	0.000047260095937994754129
85229  	0.000047260095937994754129
72280  	0.000047260095937994754129
66311  	0.000047260095937994754129
71103  	0.000047260095937994754129
B371   	0.000047260095937994754129
J851   	0.000047260095937994754129
M10071 	0.000047260095937994754129
I824Z1 	0.000047260095937994754129
83100  	0.000047260095937994754129
20890  	0.000047260095937994754129
43400  	0.000047260095937994754129
K7040  	0.000047260095937994754129
9596   	0.000047260095937994754129
F205   	0.000047260095937994754129
64231  	0.000047260095937994754129
K7581  	0.000047260095937994754129
Z4502  	0.000047260095937994754129
048    	0.000047260095937994754129
43410  	0.000047260095937994754129
R791   	0.000047260095937994754129
78729  	0.000047260095937994754129
3441   	0.000047260095937994754129
M1732  	0.000047260095937994754129
C569   	0.000047260095937994754129
66101  	0.000047260095937994754129
80507  	0.000047260095937994754129
T84226A	0.000047260095937994754129
T428X1A	0.000047260095937994754129
E785   	0.000047260095937994754129
1120   	0.000047260095937994754129
4476   	0.000047260095937994754129
7921   	0.000047260095937994754129
S7221XA	0.000047260095937994754129
34511  	0.000047260095937994754129
T8789  	0.000047260095937994754129
K435   	0.000047260095937994754129
72981  	0.000047260095937994754129
20070  	0.000047260095937994754129
64891  	0.000047260095937994754129
K7030  	0.000047260095937994754129
4578   	0.000047260095937994754129
48281  	0.000047260095937994754129
4560   	0.000047260095937994754129
L7632  	0.000047260095937994754129
73016  	0.000047260095937994754129
M879   	0.000047260095937994754129
N1339  	0.000047260095937994754129
R502   	0.000047260095937994754129
C8318  	0.000047260095937994754129
53012  	0.000047260095937994754129
T8469XA	0.000047260095937994754129
1612   	0.000047260095937994754129
46430  	0.000047260095937994754129
6961   	0.000047260095937994754129
55013  	0.000047260095937994754129
L03031 	0.000047260095937994754129
82129  	0.000047260095937994754129
3481   	0.000047260095937994754129
S72102A	0.000047260095937994754129
4599   	0.000047260095937994754129
53450  	0.000047260095937994754129
C785   	0.000047260095937994754129
73390  	0.000047260095937994754129
261    	0.000047260095937994754129
94534  	0.000047260095937994754129
29510  	0.000047260095937994754129
48240  	0.000047260095937994754129
K644   	0.000047260095937994754129
G40201 	0.000047260095937994754129
8738   	0.000047260095937994754129
T826XXA	0.000047260095937994754129
J09X2  	0.000047260095937994754129
40411  	0.000047260095937994754129
19882  	0.000047260095937994754129
29651  	0.000047260095937994754129
S12000A	0.000047260095937994754129
64303  	0.000047260095937994754129
24200  	0.000047260095937994754129
I70235 	0.000047260095937994754129
99833  	0.000047260095937994754129
34400  	0.000047260095937994754129
I5042  	0.000047260095937994754129
1618   	0.000047260095937994754129
80841  	0.000047260095937994754129
7172   	0.000047260095937994754129
V664   	0.000047260095937994754129
5531   	0.000047260095937994754129
T783XXA	0.000047260095937994754129
04119  	0.000047260095937994754129
B3749  	0.000047260095937994754129
7212   	0.000047260095937994754129
28269  	0.000047260095937994754129
K5520  	0.000047260095937994754129
4230   	0.000047260095937994754129
F3110  	0.000047260095937994754129
K311   	0.000047260095937994754129
3334   	0.000047260095937994754129
Z96652 	0.000047260095937994754129
G039   	0.000047260095937994754129
5562   	0.000047260095937994754129
29533  	0.000047260095937994754129
5720   	0.000047260095937994754129
K208   	0.000047260095937994754129
8245   	0.000047260095937994754129
S72401A	0.000047260095937994754129
S72042A	0.000047260095937994754129
2810   	0.000047260095937994754129
5120   	0.000047260095937994754129
N189   	0.000047260095937994754129
42761  	0.000047260095937994754129
4466   	0.000047260095937994754129
T8509XA	0.000047260095937994754129
D6481  	0.000047260095937994754129
71690  	0.000047260095937994754129
S52501A	0.000047260095937994754129
T45511A	0.000047260095937994754129
R1011  	0.000047260095937994754129
7856   	0.000047260095937994754129
I63231 	0.000047260095937994754129
3510   	0.000047260095937994754129
0071   	0.000047260095937994754129
4417   	0.000047260095937994754129
O34211 	0.000047260095937994754129
I63232 	0.000047260095937994754129
C7801  	0.000047260095937994754129
T84092A	0.000047260095937994754129
T8130XA	0.000047260095937994754129
T8454XD	0.000047260095937994754129
1872   	0.000047260095937994754129
99631  	0.000047260095937994754129
G379   	0.000047260095937994754129
M4856XD	0.000047260095937994754129
T84040A	0.000047260095937994754129
0543   	0.000047260095937994754129
52689  	0.000047260095937994754129
S301XXA	0.000047260095937994754129
K580   	0.000047260095937994754129
412    	0.000047260095937994754129
I161   	0.000047260095937994754129
4169   	0.000047260095937994754129
I69154 	0.000047260095937994754129
73679  	0.000047260095937994754129
T82190A	0.000047260095937994754129
M86172 	0.000047260095937994754129
G308   	0.000047260095937994754129
R1900  	0.000047260095937994754129
S72141S	0.000047260095937994754129
I82432 	0.000047260095937994754129
E162   	0.000047260095937994754129
3093   	0.000047260095937994754129
9895   	0.000047260095937994754129
3482   	0.000047260095937994754129
20200  	0.000047260095937994754129
J471   	0.000047260095937994754129
1940   	0.000047260095937994754129
J984   	0.000047260095937994754129
3559   	0.000047260095937994754129
5183   	0.000047260095937994754129
72291  	0.000047260095937994754129
20281  	0.000047260095937994754129
4400   	0.000047260095937994754129
I499   	0.000047260095937994754129
5819   	0.000047260095937994754129
I25810 	0.000047260095937994754129
T82110A	0.000047260095937994754129
M316   	0.000047260095937994754129
N939   	0.000047260095937994754129
64403  	0.000047260095937994754129
72765  	0.000047260095937994754129
48289  	0.000047260095937994754129
I716   	0.000047260095937994754129
M172   	0.000047260095937994754129
94526  	0.000047260095937994754129
S52532A	0.000047260095937994754129
I441   	0.000047260095937994754129
M3214  	0.000047260095937994754129
K6289  	0.000047260095937994754129
4592   	0.000047260095937994754129
Z4801  	0.000047260095937994754129
07030  	0.000047260095937994754129
1560   	0.000047260095937994754129
99799  	0.000047260095937994754129
L02413 	0.000047260095937994754129
60883  	0.000047260095937994754129
8260   	0.000047260095937994754129
1599   	0.000047260095937994754129
80849  	0.000047260095937994754129
S52502A	0.000047260095937994754129
A411   	0.000047260095937994754129
82381  	0.000047260095937994754129
J111   	0.000047260095937994754129
G3109  	0.000047260095937994754129
G629   	0.000047260095937994754129
5283   	0.000047260095937994754129
71617  	0.000047260095937994754129
I69320 	0.000047260095937994754129
1125   	0.000047260095937994754129
94209  	0.000047260095937994754129
F1420  	0.000047260095937994754129
Z481   	0.000047260095937994754129
5163   	0.000047260095937994754129
33119  	0.000047260095937994754129
R4701  	0.000047260095937994754129
S22089D	0.000047260095937994754129
M009   	0.000047260095937994754129
73329  	0.000047260095937994754129
M5000  	0.000047260095937994754129
K3184  	0.000047260095937994754129
85401  	0.000047260095937994754129
56961  	0.000047260095937994754129
8950   	0.000047260095937994754129
S72091A	0.000047260095937994754129
73819  	0.000047260095937994754129
56942  	0.000047260095937994754129
53510  	0.000047260095937994754129
1420   	0.000047260095937994754129
57481  	0.000047260095937994754129
K8064  	0.000047260095937994754129
73397  	0.000047260095937994754129
73006  	0.000047260095937994754129
G061   	0.000047260095937994754129
0499   	0.000047260095937994754129
F068   	0.000047260095937994754129
S32431A	0.000047260095937994754129
9597   	0.000047260095937994754129
8438   	0.000047260095937994754129
72142  	0.000047260095937994754129
C713   	0.000047260095937994754129
20287  	0.000047260095937994754129
7177   	0.000047260095937994754129
I82441 	0.000047260095937994754129
C711   	0.000047260095937994754129
72889  	0.000047260095937994754129
A045   	0.000047260095937994754129
F4325  	0.000047260095937994754129
5851   	0.000047260095937994754129
1759   	0.000047260095937994754129
2394   	0.000047260095937994754129
9726   	0.000047260095937994754129
7810   	0.000047260095937994754129
85400  	0.000047260095937994754129
45933  	0.000047260095937994754129
J3489  	0.000047260095937994754129
48811  	0.000047260095937994754129
C73    	0.000047260095937994754129
7079   	0.000047260095937994754129
44489  	0.000047260095937994754129
F22    	0.000047260095937994754129
5290   	0.000047260095937994754129
I70262 	0.000047260095937994754129
D735   	0.000047260095937994754129
25052  	0.000047260095937994754129
80500  	0.000047260095937994754129
E869   	0.000047260095937994754129
2334   	0.000047260095937994754129
9055   	0.000047260095937994754129
5902   	0.000047260095937994754129
0479   	0.000047260095937994754129
V5410  	0.000047260095937994754129
T8183XA	0.000047260095937994754129
9663   	0.000047260095937994754129
95892  	0.000047260095937994754129
M50222 	0.000047260095937994754129
M5441  	0.000047260095937994754129
61610  	0.000047260095937994754129
R600   	0.000047260095937994754129
3090   	0.000047260095937994754129
53210  	0.000047260095937994754129
1832   	0.000047260095937994754129
27400  	0.000047260095937994754129
71886  	0.000047260095937994754129
36001  	0.000047260095937994754129
936    	0.000047260095937994754129
7830   	0.000047260095937994754129
7226   	0.000047260095937994754129
M868X6 	0.000047260095937994754129
I352   	0.000047260095937994754129
62130  	0.000047260095937994754129
99881  	0.000047260095937994754129
M84459A	0.000047260095937994754129
9529   	0.000023630047968997377065
T40691A	0.000023630047968997377065
M67471 	0.000023630047968997377065
92421  	0.000023630047968997377065
86813  	0.000023630047968997377065
S42011S	0.000023630047968997377065
I82492 	0.000023630047968997377065
78321  	0.000023630047968997377065
20275  	0.000023630047968997377065
F4323  	0.000023630047968997377065
2102   	0.000023630047968997377065
53084  	0.000023630047968997377065
9177   	0.000023630047968997377065
8362   	0.000023630047968997377065
R58    	0.000023630047968997377065
05371  	0.000023630047968997377065
S300XXD	0.000023630047968997377065
2112   	0.000023630047968997377065
5804   	0.000023630047968997377065
V6284  	0.000023630047968997377065
1613   	0.000023630047968997377065
4480   	0.000023630047968997377065
9619   	0.000023630047968997377065
T888XXD	0.000023630047968997377065
F4320  	0.000023630047968997377065
4512   	0.000023630047968997377065
K2961  	0.000023630047968997377065
S06350D	0.000023630047968997377065
B0231  	0.000023630047968997377065
V7189  	0.000023630047968997377065
F10129 	0.000023630047968997377065
T84033A	0.000023630047968997377065
9224   	0.000023630047968997377065
J672   	0.000023630047968997377065
2351   	0.000023630047968997377065
8900   	0.000023630047968997377065
35782  	0.000023630047968997377065
5249   	0.000023630047968997377065
N453   	0.000023630047968997377065
2651   	0.000023630047968997377065
J155   	0.000023630047968997377065
F323   	0.000023630047968997377065
S43084A	0.000023630047968997377065
T8241XA	0.000023630047968997377065
M0510  	0.000023630047968997377065
57480  	0.000023630047968997377065
V665   	0.000023630047968997377065
53560  	0.000023630047968997377065
S066X0D	0.000023630047968997377065
L97929 	0.000023630047968997377065
Z452   	0.000023630047968997377065
E8342  	0.000023630047968997377065
I1311  	0.000023630047968997377065
82031  	0.000023630047968997377065
T8452XD	0.000023630047968997377065
T510X1A	0.000023630047968997377065
72272  	0.000023630047968997377065
2119   	0.000023630047968997377065
I69392 	0.000023630047968997377065
S82454D	0.000023630047968997377065
S22059A	0.000023630047968997377065
C946   	0.000023630047968997377065
64421  	0.000023630047968997377065
87343  	0.000023630047968997377065
6850   	0.000023630047968997377065
9696   	0.000023630047968997377065
M13811 	0.000023630047968997377065
20580  	0.000023630047968997377065
5309   	0.000023630047968997377065
L97912 	0.000023630047968997377065
M84462S	0.000023630047968997377065
24900  	0.000023630047968997377065
S4991XA	0.000023630047968997377065
34581  	0.000023630047968997377065
K22711 	0.000023630047968997377065
R51    	0.000023630047968997377065
3572   	0.000023630047968997377065
34981  	0.000023630047968997377065
R1901  	0.000023630047968997377065
K265   	0.000023630047968997377065
5647   	0.000023630047968997377065
T84028D	0.000023630047968997377065
R630   	0.000023630047968997377065
T8451XD	0.000023630047968997377065
04185  	0.000023630047968997377065
M1990  	0.000023630047968997377065
83101  	0.000023630047968997377065
M65811 	0.000023630047968997377065
7135   	0.000023630047968997377065
M5022  	0.000023630047968997377065
I270   	0.000023630047968997377065
K30    	0.000023630047968997377065
M86651 	0.000023630047968997377065
S13171A	0.000023630047968997377065
J150   	0.000023630047968997377065
N342   	0.000023630047968997377065
6869   	0.000023630047968997377065
T8389XA	0.000023630047968997377065
S06300D	0.000023630047968997377065
1704   	0.000023630047968997377065
53131  	0.000023630047968997377065
7235   	0.000023630047968997377065
34571  	0.000023630047968997377065
78723  	0.000023630047968997377065
1140   	0.000023630047968997377065
94231  	0.000023630047968997377065
S12000D	0.000023630047968997377065
94136  	0.000023630047968997377065
32381  	0.000023630047968997377065
2982   	0.000023630047968997377065
L97429 	0.000023630047968997377065
C44329 	0.000023630047968997377065
S32402D	0.000023630047968997377065
20051  	0.000023630047968997377065
M84550A	0.000023630047968997377065
O99612 	0.000023630047968997377065
K520   	0.000023630047968997377065
4263   	0.000023630047968997377065
8973   	0.000023630047968997377065
S82444D	0.000023630047968997377065
S7012XA	0.000023630047968997377065
T43222A	0.000023630047968997377065
1528   	0.000023630047968997377065
8901   	0.000023630047968997377065
71835  	0.000023630047968997377065
K838   	0.000023630047968997377065
S37022A	0.000023630047968997377065
24220  	0.000023630047968997377065
S82434A	0.000023630047968997377065
87201  	0.000023630047968997377065
S82891A	0.000023630047968997377065
3950   	0.000023630047968997377065
T423X2A	0.000023630047968997377065
30742  	0.000023630047968997377065
J391   	0.000023630047968997377065
R911   	0.000023630047968997377065
79539  	0.000023630047968997377065
K315   	0.000023630047968997377065
M25512 	0.000023630047968997377065
A427   	0.000023630047968997377065
N110   	0.000023630047968997377065
36846  	0.000023630047968997377065
2865   	0.000023630047968997377065
33721  	0.000023630047968997377065
74681  	0.000023630047968997377065
M19172 	0.000023630047968997377065
M86659 	0.000023630047968997377065
80605  	0.000023630047968997377065
41406  	0.000023630047968997377065
M272   	0.000023630047968997377065
72972  	0.000023630047968997377065
S3210XD	0.000023630047968997377065
5734   	0.000023630047968997377065
M25561 	0.000023630047968997377065
5186   	0.000023630047968997377065
D680   	0.000023630047968997377065
M793   	0.000023630047968997377065
86320  	0.000023630047968997377065
47831  	0.000023630047968997377065
M4622  	0.000023630047968997377065
81343  	0.000023630047968997377065
E11622 	0.000023630047968997377065
I998   	0.000023630047968997377065
M2142  	0.000023630047968997377065
N281   	0.000023630047968997377065
2448   	0.000023630047968997377065
D72829 	0.000023630047968997377065
20310  	0.000023630047968997377065
I7789  	0.000023630047968997377065
E09649 	0.000023630047968997377065
S01511A	0.000023630047968997377065
V171   	0.000023630047968997377065
N031   	0.000023630047968997377065
I69954 	0.000023630047968997377065
J1520  	0.000023630047968997377065
L02612 	0.000023630047968997377065
E1140  	0.000023630047968997377065
K229   	0.000023630047968997377065
5173   	0.000023630047968997377065
I97190 	0.000023630047968997377065
D491   	0.000023630047968997377065
80842  	0.000023630047968997377065
K1120  	0.000023630047968997377065
S060X9A	0.000023630047968997377065
C7802  	0.000023630047968997377065
T17890A	0.000023630047968997377065
87352  	0.000023630047968997377065
T847XXA	0.000023630047968997377065
42611  	0.000023630047968997377065
H532   	0.000023630047968997377065
B9789  	0.000023630047968997377065
M84359S	0.000023630047968997377065
20190  	0.000023630047968997377065
T84021S	0.000023630047968997377065
8976   	0.000023630047968997377065
67133  	0.000023630047968997377065
3019   	0.000023630047968997377065
S335XXA	0.000023630047968997377065
K611   	0.000023630047968997377065
68102  	0.000023630047968997377065
41181  	0.000023630047968997377065
29662  	0.000023630047968997377065
45385  	0.000023630047968997377065
52419  	0.000023630047968997377065
K2980  	0.000023630047968997377065
S2232XA	0.000023630047968997377065
C23    	0.000023630047968997377065
1839   	0.000023630047968997377065
N739   	0.000023630047968997377065
99522  	0.000023630047968997377065
S06309A	0.000023630047968997377065
F3177  	0.000023630047968997377065
G8911  	0.000023630047968997377065
C480   	0.000023630047968997377065
86229  	0.000023630047968997377065
S82851D	0.000023630047968997377065
4378   	0.000023630047968997377065
8970   	0.000023630047968997377065
S066X7A	0.000023630047968997377065
G4733  	0.000023630047968997377065
56200  	0.000023630047968997377065
S22051A	0.000023630047968997377065
17342  	0.000023630047968997377065
20072  	0.000023630047968997377065
34122  	0.000023630047968997377065
S82252A	0.000023630047968997377065
1619   	0.000023630047968997377065
95210  	0.000023630047968997377065
I69291 	0.000023630047968997377065
E883   	0.000023630047968997377065
1455   	0.000023630047968997377065
64204  	0.000023630047968997377065
71895  	0.000023630047968997377065
66541  	0.000023630047968997377065
K4001  	0.000023630047968997377065
72660  	0.000023630047968997377065
T443X5A	0.000023630047968997377065
S42212A	0.000023630047968997377065
N820   	0.000023630047968997377065
28862  	0.000023630047968997377065
2864   	0.000023630047968997377065
V440   	0.000023630047968997377065
1177   	0.000023630047968997377065
9248   	0.000023630047968997377065
S12191A	0.000023630047968997377065
5692   	0.000023630047968997377065
T86810 	0.000023630047968997377065
S52562D	0.000023630047968997377065
M13862 	0.000023630047968997377065
5193   	0.000023630047968997377065
3070   	0.000023630047968997377065
71100  	0.000023630047968997377065
S72331A	0.000023630047968997377065
S82402A	0.000023630047968997377065
F0280  	0.000023630047968997377065
650    	0.000023630047968997377065
K642   	0.000023630047968997377065
T8209XA	0.000023630047968997377065
64844  	0.000023630047968997377065
7248   	0.000023630047968997377065
T82330A	0.000023630047968997377065
D420   	0.000023630047968997377065
S42471P	0.000023630047968997377065
S86822A	0.000023630047968997377065
F482   	0.000023630047968997377065
92231  	0.000023630047968997377065
S72009A	0.000023630047968997377065
4957   	0.000023630047968997377065
2521   	0.000023630047968997377065
S32491A	0.000023630047968997377065
9730   	0.000023630047968997377065
43830  	0.000023630047968997377065
94323  	0.000023630047968997377065
I880   	0.000023630047968997377065
55091  	0.000023630047968997377065
S0083XS	0.000023630047968997377065
G43A1  	0.000023630047968997377065
T8189XA	0.000023630047968997377065
2115   	0.000023630047968997377065
S12091A	0.000023630047968997377065
G40801 	0.000023630047968997377065
R220   	0.000023630047968997377065
8470   	0.000023630047968997377065
K3189  	0.000023630047968997377065
S62631B	0.000023630047968997377065
2270   	0.000023630047968997377065
T82848A	0.000023630047968997377065
M86072 	0.000023630047968997377065
N7093  	0.000023630047968997377065
S7012XD	0.000023630047968997377065
M4853XD	0.000023630047968997377065
M86179 	0.000023630047968997377065
L270   	0.000023630047968997377065
1103   	0.000023630047968997377065
R410   	0.000023630047968997377065
8831   	0.000023630047968997377065
9582   	0.000023630047968997377065
0542   	0.000023630047968997377065
N419   	0.000023630047968997377065
T18198A	0.000023630047968997377065
4958   	0.000023630047968997377065
S32039A	0.000023630047968997377065
I058   	0.000023630047968997377065
Z22338 	0.000023630047968997377065
38619  	0.000023630047968997377065
2399   	0.000023630047968997377065
3449   	0.000023630047968997377065
1713   	0.000023630047968997377065
T82392S	0.000023630047968997377065
9083   	0.000023630047968997377065
E8359  	0.000023630047968997377065
30151  	0.000023630047968997377065
Z428   	0.000023630047968997377065
T83128A	0.000023630047968997377065
64201  	0.000023630047968997377065
71845  	0.000023630047968997377065
74781  	0.000023630047968997377065
D3001  	0.000023630047968997377065
71104  	0.000023630047968997377065
C649   	0.000023630047968997377065
C561   	0.000023630047968997377065
E212   	0.000023630047968997377065
I2782  	0.000023630047968997377065
8821   	0.000023630047968997377065
L1230  	0.000023630047968997377065
5298   	0.000023630047968997377065
L89613 	0.000023630047968997377065
6020   	0.000023630047968997377065
S32502D	0.000023630047968997377065
S82142A	0.000023630047968997377065
S065X9D	0.000023630047968997377065
K50911 	0.000023630047968997377065
C8510  	0.000023630047968997377065
6111   	0.000023630047968997377065
B3742  	0.000023630047968997377065
81315  	0.000023630047968997377065
99939  	0.000023630047968997377065
S32461A	0.000023630047968997377065
6159   	0.000023630047968997377065
1990   	0.000023630047968997377065
C450   	0.000023630047968997377065
K5909  	0.000023630047968997377065
85182  	0.000023630047968997377065
80031  	0.000023630047968997377065
I151   	0.000023630047968997377065
L97819 	0.000023630047968997377065
2550   	0.000023630047968997377065
94214  	0.000023630047968997377065
33394  	0.000023630047968997377065
Z8673  	0.000023630047968997377065
5680   	0.000023630047968997377065
G9520  	0.000023630047968997377065
1450   	0.000023630047968997377065
M8668  	0.000023630047968997377065
57411  	0.000023630047968997377065
2532   	0.000023630047968997377065
Z431   	0.000023630047968997377065
S91302D	0.000023630047968997377065
J211   	0.000023630047968997377065
S98212D	0.000023630047968997377065
M5442  	0.000023630047968997377065
S32000S	0.000023630047968997377065
2662   	0.000023630047968997377065
S82102S	0.000023630047968997377065
1973   	0.000023630047968997377065
M8629  	0.000023630047968997377065
51281  	0.000023630047968997377065
T84621A	0.000023630047968997377065
5970   	0.000023630047968997377065
I248   	0.000023630047968997377065
C493   	0.000023630047968997377065
K209   	0.000023630047968997377065
J942   	0.000023630047968997377065
G1220  	0.000023630047968997377065
80101  	0.000023630047968997377065
M940   	0.000023630047968997377065
23771  	0.000023630047968997377065
B0239  	0.000023630047968997377065
D378   	0.000023630047968997377065
Q211   	0.000023630047968997377065
S82852D	0.000023630047968997377065
8860   	0.000023630047968997377065
82390  	0.000023630047968997377065
3410   	0.000023630047968997377065
J84116 	0.000023630047968997377065
R1012  	0.000023630047968997377065
O7589  	0.000023630047968997377065
59982  	0.000023630047968997377065
T543X2A	0.000023630047968997377065
3439   	0.000023630047968997377065
61881  	0.000023630047968997377065
T8589XA	0.000023630047968997377065
I259   	0.000023630047968997377065
S73005D	0.000023630047968997377065
G40101 	0.000023630047968997377065
E1021  	0.000023630047968997377065
J705   	0.000023630047968997377065
3553   	0.000023630047968997377065
V452   	0.000023630047968997377065
9100   	0.000023630047968997377065
K9409  	0.000023630047968997377065
3335   	0.000023630047968997377065
6205   	0.000023630047968997377065
S72101D	0.000023630047968997377065
K631   	0.000023630047968997377065
M3320  	0.000023630047968997377065
37313  	0.000023630047968997377065
K2960  	0.000023630047968997377065
I608   	0.000023630047968997377065
53370  	0.000023630047968997377065
K912   	0.000023630047968997377065
5689   	0.000023630047968997377065
L97219 	0.000023630047968997377065
R4781  	0.000023630047968997377065
S82001D	0.000023630047968997377065
S82899D	0.000023630047968997377065
71697  	0.000023630047968997377065
T407X1A	0.000023630047968997377065
7935   	0.000023630047968997377065
8280   	0.000023630047968997377065
2733   	0.000023630047968997377065
1431   	0.000023630047968997377065
K8689  	0.000023630047968997377065
L02416 	0.000023630047968997377065
452    	0.000023630047968997377065
R29898 	0.000023630047968997377065
M47816 	0.000023630047968997377065
4919   	0.000023630047968997377065
E878   	0.000023630047968997377065
I70211 	0.000023630047968997377065
S72011G	0.000023630047968997377065
T24101A	0.000023630047968997377065
S72144D	0.000023630047968997377065
2132   	0.000023630047968997377065
42291  	0.000023630047968997377065
T836XXA	0.000023630047968997377065
K5281  	0.000023630047968997377065
S32312D	0.000023630047968997377065
I453   	0.000023630047968997377065
44629  	0.000023630047968997377065
T404X1A	0.000023630047968997377065
M25571 	0.000023630047968997377065
V079   	0.000023630047968997377065
7366   	0.000023630047968997377065
S7002XD	0.000023630047968997377065
37851  	0.000023630047968997377065
T8502XD	0.000023630047968997377065
M84461A	0.000023630047968997377065
J930   	0.000023630047968997377065
O4103X0	0.000023630047968997377065
6146   	0.000023630047968997377065
I70269 	0.000023630047968997377065
S72112A	0.000023630047968997377065
E10621 	0.000023630047968997377065
J95830 	0.000023630047968997377065
S2002XA	0.000023630047968997377065
K319   	0.000023630047968997377065
R092   	0.000023630047968997377065
G932   	0.000023630047968997377065
I25709 	0.000023630047968997377065
5909   	0.000023630047968997377065
71656  	0.000023630047968997377065
C9101  	0.000023630047968997377065
64191  	0.000023630047968997377065
I952   	0.000023630047968997377065
2720   	0.000023630047968997377065
7424   	0.000023630047968997377065
3530   	0.000023630047968997377065
40490  	0.000023630047968997377065
83907  	0.000023630047968997377065
65811  	0.000023630047968997377065
G722   	0.000023630047968997377065
72665  	0.000023630047968997377065
1500   	0.000023630047968997377065
00846  	0.000023630047968997377065
D374   	0.000023630047968997377065
S42202A	0.000023630047968997377065
1701   	0.000023630047968997377065
T541X2A	0.000023630047968997377065
C060   	0.000023630047968997377065
6021   	0.000023630047968997377065
O6014X0	0.000023630047968997377065
M4185  	0.000023630047968997377065
1710   	0.000023630047968997377065
1958   	0.000023630047968997377065
B3741  	0.000023630047968997377065
T402X2A	0.000023630047968997377065
217    	0.000023630047968997377065
C671   	0.000023630047968997377065
63411  	0.000023630047968997377065
S062X0A	0.000023630047968997377065
I2102  	0.000023630047968997377065
S065X0S	0.000023630047968997377065
S52551A	0.000023630047968997377065
M84561A	0.000023630047968997377065
I82C11 	0.000023630047968997377065
769    	0.000023630047968997377065
T465X1A	0.000023630047968997377065
S14125A	0.000023630047968997377065
27800  	0.000023630047968997377065
45383  	0.000023630047968997377065
99732  	0.000023630047968997377065
3249   	0.000023630047968997377065
F23    	0.000023630047968997377065
B965   	0.000023630047968997377065
82310  	0.000023630047968997377065
6040   	0.000023630047968997377065
S329XXS	0.000023630047968997377065
F3189  	0.000023630047968997377065
S72402A	0.000023630047968997377065
1840   	0.000023630047968997377065
M4624  	0.000023630047968997377065
S7002XA	0.000023630047968997377065
M4854XD	0.000023630047968997377065
S32110A	0.000023630047968997377065
99801  	0.000023630047968997377065
72705  	0.000023630047968997377065
C8517  	0.000023630047968997377065
53085  	0.000023630047968997377065
29635  	0.000023630047968997377065
V5872  	0.000023630047968997377065
5991   	0.000023630047968997377065
C8333  	0.000023630047968997377065
3694   	0.000023630047968997377065
G40802 	0.000023630047968997377065
S76321A	0.000023630047968997377065
88100  	0.000023630047968997377065
29550  	0.000023630047968997377065
5798   	0.000023630047968997377065
4131   	0.000023630047968997377065
1330   	0.000023630047968997377065
80122  	0.000023630047968997377065
1363   	0.000023630047968997377065
73005  	0.000023630047968997377065
S72051A	0.000023630047968997377065
505    	0.000023630047968997377065
28412  	0.000023630047968997377065
501    	0.000023630047968997377065
3094   	0.000023630047968997377065
92303  	0.000023630047968997377065
A812   	0.000023630047968997377065
S51001A	0.000023630047968997377065
M4322  	0.000023630047968997377065
7262   	0.000023630047968997377065
A413   	0.000023630047968997377065
S8290XD	0.000023630047968997377065
9724   	0.000023630047968997377065
K2950  	0.000023630047968997377065
43850  	0.000023630047968997377065
99652  	0.000023630047968997377065
9984   	0.000023630047968997377065
S271XXA	0.000023630047968997377065
41010  	0.000023630047968997377065
29013  	0.000023630047968997377065
43381  	0.000023630047968997377065
